dim,gate_a_anchor,gate_b_anchor,gate_a_minus_b_anchor
774,7.119308975234162e-06,3.7932733221168746e-07,6.739981472492218e-06
775,1.4045969720655194e-08,1.058502174799969e-08,3.4609479726555037e-09
776,4.402800612979263e-08,6.126198659472948e-09,3.790180613805205e-08
777,1.1012996736781133e-08,9.651790477960276e-09,1.3612062588208573e-09
778,5.6054387798099015e-09,1.2083012812524885e-08,-6.477574032714983e-09
779,1.1707945724026558e-08,7.011006886159521e-09,4.696938837867037e-09
780,4.306553336164143e-09,8.322791344994585e-09,-4.016238008830442e-09
781,1.0218943913287148e-08,4.269115283506153e-09,5.9498286297809955e-09
782,1.0057769728177846e-08,6.818829945132165e-08,-5.813053149950065e-08
783,3.4767793977152905e-08,1.5420193122395176e-08,1.934760085475773e-08
